signal_time,相对强弱信号,BTCUSDT,ETHUSDT,SOLUSDT,,处理后等权持仓,BTCUSDT,ETHUSDT,SOLUSDT,,return,diff,pnl
2025/7/27 23:55,,-0.004885018,0.08594692,-0.13322347,,,0,0.5,-0.5,,0.000176496,0.001571197,1.6505%
2025/7/28 0:00,,0.006398916,0.07893503,-0.12844259,,,0,0.5,-0.5,,-0.000389919,0.001699202,1.6115%
2025/7/28 0:05,,0.011616468,0.089235544,-0.1451413,,,0,0.5,-0.5,,-0.000480826,0.002459731,1.5634%
2025/7/28 0:10,,-0.000467062,0.08558893,-0.13242137,,,0,0.5,-0.5,,0.000682167,0.001022939,1.6316%
2025/7/28 0:15,,0.02044332,0.088003874,-0.13134879,,,0,0.5,-0.5,,-0.001433203,0.003490493,1.4883%
2025/7/28 0:20,,0.008681297,0.070638776,-0.13343644,,,0,0.5,-0.5,,6.09E-05,0.00194776,1.4944%
2025/7/28 0:25,,-0.002463639,0.09108257,-0.12365204,,,0,0.5,-0.5,,-0.001622384,0.001270967,1.3321%
2025/7/28 0:30,,0.019498944,0.07063413,-0.099021554,,,0,0.5,-0.5,,0.000279326,0.003159613,1.3601%
2025/7/28 0:35,,0.002872109,0.08393049,-0.11681789,,,0,0.5,-0.5,,-0.000947443,0.001255104,1.2653%
2025/7/28 0:40,,-0.01813531,0.065297365,-0.123009026,,,0,0.5,-0.5,,-0.000505617,0.003042802,1.2148%
2025/7/28 0:45,,-0.007743835,0.086270094,-0.1324184,,,0,0.5,-0.5,,1.76E-05,0.001921953,1.2165%
2025/7/28 0:50,,-0.000454962,0.0548836,-0.14521533,,,0,0.5,-0.5,,0.000491803,0.000882854,1.2657%
2025/7/28 0:55,,-0.010362208,0.068656206,-0.12613666,,,0,0.5,-0.5,,-0.000943475,0.002117547,1.1713%
2025/7/28 1:00,,-0.01946032,0.06729329,-0.13015926,,,0,0.5,-0.5,,-8.74E-05,0.003242278,1.1626%
2025/7/28 1:05,,-0.015565813,0.10551822,-0.12651765,,,0,0.5,-0.5,,3.46E-05,0.002978163,1.1661%
2025/7/28 1:10,,-0.006748617,0.07600558,-0.13110822,,,0,0.5,-0.5,,-0.000551887,0.001733968,1.1109%
2025/7/28 1:15,,0.000587702,0.055424213,-0.10219842,,,0,0.5,-0.5,,0.000588029,0.000754173,1.1697%
2025/7/28 1:20,,-0.001305342,0.071029186,-0.10137069,,,0,0.5,-0.5,,0.000867573,0.000932425,1.2564%
2025/7/28 1:25,,-0.001650453,0.06427932,-0.11263406,,,0,0.5,-0.5,,0.000422765,0.000973523,1.2987%
2025/7/28 1:30,,0.016934156,0.07749164,-0.13671035,,,0,0.5,-0.5,,0.000298466,0.003014833,1.3286%
2025/7/28 1:35,,-0.008951843,0.042583942,-0.12703335,,,0,0.5,-0.5,,8.56E-05,0.001792059,1.3371%
2025/7/28 1:40,,0.004917383,0.06619036,-0.1396805,,,0,0.5,-0.5,,0.00041236,0.001479885,1.3784%
2025/7/28 1:45,,-0.008479118,0.07482767,-0.14517671,,,0,0.5,-0.5,,-0.000369713,0.00198827,1.3414%
2025/7/28 1:50,,-0.01850003,0.07980192,-0.12167919,,,0,0.5,-0.5,,-0.000168529,0.003169372,1.3245%
2025/7/28 1:55,,-0.007397473,0.06600487,-0.124103904,,,0,0.5,-0.5,,-0.000397181,0.001730136,1.2848%
2025/7/28 2:00,,-0.027974427,0.069675684,-0.112579584,,,0,0.5,-0.5,,-0.000312305,0.004243028,1.2536%
2025/7/28 2:05,,-0.015176356,0.06726575,-0.13529336,,,0,0.5,-0.5,,0.000330933,0.00273292,1.2867%
2025/7/28 2:10,,0.007934928,0.06022191,-0.10628015,,,0,0.5,-0.5,,0.000562833,0.001700417,1.3430%
2025/7/28 2:15,,-0.011211991,0.07125378,-0.10204947,,,0,0.5,-0.5,,-0.001190009,0.00215452,1.2240%
2025/7/28 2:20,,-0.02357328,0.08078694,-0.12448597,,,0,0.5,-0.5,,-0.000537553,0.003808863,1.1702%
2025/7/28 2:25,,0.002102256,0.09444952,-0.10636169,,,0,0.5,-0.5,,0.000138614,0.001186974,1.1841%
2025/7/28 2:30,,0.013817549,0.09057331,-0.117690325,,,0,0.5,-0.5,,0.003036922,0.002643812,1.4878%
2025/7/28 2:35,,0.009479165,0.08932376,-0.11564672,,,0,0.5,-0.5,,-0.002325904,0.002095761,1.2552%
2025/7/28 2:40,,-0.005473077,0.069197655,-0.121616006,,,0,0.5,-0.5,,-0.001283427,0.001503876,1.1268%
2025/7/28 2:45,,0.006771922,0.0949167,-0.13239074,,,0,0.5,-0.5,,4.72E-05,0.001853765,1.1316%
2025/7/28 2:50,,-0.006007671,0.093374014,-0.14400816,,,0,0.5,-0.5,,-0.001100779,0.001790621,1.0215%
2025/7/28 2:55,,0.005274773,0.10154581,-0.12136799,,,0,0.5,-0.5,,-0.000674988,0.001671089,0.9540%
2025/7/28 3:00,,0.0158149,0.073652506,-0.1275981,,,0,0.5,-0.5,,0.000179393,0.002822936,0.9719%
2025/7/28 3:05,,0.012266636,0.092116,-0.13892573,,,0,0.5,-0.5,,-0.000296402,0.002535416,0.9423%
2025/7/28 3:10,,0.014481187,0.12002051,-0.12894511,,,0,0.5,-0.5,,-7.14E-05,0.002939409,0.9351%
2025/7/28 3:15,,-0.013183117,0.10287607,-0.15827143,,,0,0.5,-0.5,,-0.001065841,0.00277881,0.8286%
2025/7/28 3:20,,0.018842936,0.09593952,-0.14023858,,,0,0.5,-0.5,,0.000391163,0.003371508,0.8677%
2025/7/28 3:25,,-0.006381869,0.08744085,-0.1409319,,,0,0.5,-0.5,,-0.001244605,0.001790744,0.7432%
2025/7/28 3:30,,-0.004545748,0.102422,-0.13298905,,,0,0.5,-0.5,,-0.001613517,0.001626683,0.5819%
2025/7/28 3:35,,-0.009722769,0.07523942,-0.11959487,,,0,0.5,-0.5,,-0.001567517,0.002055528,0.4251%
2025/7/28 3:40,,0.016136527,0.07644296,-0.12244111,,,0,0.5,-0.5,,-0.000790343,0.002861326,0.3461%
2025/7/28 3:45,,-0.00786078,0.08490574,-0.12719774,,,0,0.5,-0.5,,0.000346045,0.001910229,0.3807%
2025/7/28 3:50,,-0.013009071,0.09222996,-0.11546588,,,0,0.5,-0.5,,-0.000571752,0.002546569,0.3235%
2025/7/28 3:55,,-0.013661325,0.09842074,-0.1516161,,,0,0.5,-0.5,,0.000877588,0.002788186,0.4113%
2025/7/28 4:00,,0.008664012,0.09803867,-0.120040536,,,0,0.5,-0.5,,7.96E-06,0.002062493,0.4121%
2025/7/28 4:05,,0.018963337,0.07871735,-0.12385476,,,0,0.5,-0.5,,-0.000239445,0.003227398,0.3881%
2025/7/28 4:10,,-0.004783928,0.08180773,-0.1275528,,,0,0.5,-0.5,,0.000332816,0.001514599,0.4214%
2025/7/28 4:15,,-0.002217889,0.09219575,-0.14242274,,,0,0.5,-0.5,,0.00045241,0.001312043,0.4666%
2025/7/28 4:20,,-0.00319314,0.08346689,-0.12748247,,,0,0.5,-0.5,,-0.000636714,0.001328577,0.4030%
2025/7/28 4:25,,0.000378013,0.077379584,-0.13251019,,,0,0.5,-0.5,,0.001040527,0.000963451,0.5070%
2025/7/28 4:30,,0.018052697,0.090293884,-0.12753218,,,0,0.5,-0.5,,5.91E-06,0.003196944,0.5076%
2025/7/28 4:35,,0.004270077,0.089940906,-0.14884537,,,0,0.5,-0.5,,0.000780211,0.001573157,0.5856%
2025/7/28 4:40,,-0.004796565,0.0794574,-0.120642066,,,0,0.5,-0.5,,0.001715771,0.001478358,0.7572%
2025/7/28 4:45,,0.004636049,0.07931483,-0.124519765,,,0,0.5,-0.5,,0.001075975,0.001471129,0.8648%
2025/7/28 4:50,,-0.006278515,0.07290387,-0.14810544,,,0,0.5,-0.5,,-0.000678362,0.001716263,0.7970%
2025/7/28 4:55,,0.00495553,0.07036281,-0.12892973,,,0,0.5,-0.5,,-0.00057055,0.001472357,0.7399%
2025/7/28 5:00,,-0.002816141,0.06940353,-0.13853824,,,0,0.5,-0.5,,0.000502722,0.001236636,0.7902%
2025/7/28 5:05,,0.022072434,0.06960881,-0.1360808,,,0,0.5,-0.5,,0.0019363,0.003597721,0.9838%
2025/7/28 5:10,,-0.000282526,0.09516239,-0.13091683,,,0,0.5,-0.5,,0.001534036,0.001052017,1.1372%
2025/7/28 5:15,,0.027377367,0.094999075,-0.13541561,,,0,0.5,-0.5,,0.000438541,0.004398943,1.1811%
2025/7/28 5:20,,0.004920363,0.075634,-0.12677747,,,0,0.5,-0.5,,0.000232439,0.001491977,1.2043%
2025/7/28 5:25,,-0.002925694,0.081677794,-0.14153272,,,0,0.5,-0.5,,0.000906853,0.001333452,1.2950%
2025/7/28 5:30,,0.011130333,0.09187579,-0.13646126,,,0,0.5,-0.5,,-0.000952315,0.002385739,1.1998%
2025/7/28 5:35,,0.002461314,0.09122169,-0.15209639,,,0,0.5,-0.5,,-0.001097985,0.00136952,1.0900%
2025/7/28 5:40,,0.015292048,0.08171415,-0.14301199,,,0,0.5,-0.5,,0.000766089,0.002859705,1.1666%
2025/7/28 5:45,,0.015233755,0.073243976,-0.14446998,,,0,0.5,-0.5,,6.15E-05,0.002807165,1.1727%
2025/7/28 5:50,,-0.010567665,0.10936642,-0.11691564,,,0,0.5,-0.5,,-0.001896967,0.00235325,0.9830%
2025/7/28 5:55,,0.010398507,0.06257582,-0.09811866,,,0,0.5,-0.5,,-0.000405531,0.001989295,0.9425%
2025/7/28 6:00,,0.006193042,0.07504237,-0.13012397,,,0,0.5,-0.5,,0.000456005,0.001656515,0.9881%
2025/7/28 6:05,,0.014364958,0.09539807,-0.1403836,,,0,0.5,-0.5,,0.000186523,0.002818038,1.0067%
2025/7/28 6:10,,0.024729133,0.092644095,-0.1354034,,,0,0.5,-0.5,,0.000235173,0.004059184,1.0302%
2025/7/28 6:15,,-0.005685866,0.09366512,-0.12949741,,,0,0.5,-0.5,,-0.000504515,0.001702774,0.9798%
2025/7/28 6:20,,0.012695789,0.08220363,-0.13322961,,,0,0.5,-0.5,,-4.78E-05,0.002509596,0.9750%
2025/7/28 6:25,,0.014904738,0.087714076,-0.14212787,,,0,0.5,-0.5,,9.24E-05,0.002844719,0.9843%
2025/7/28 6:30,,-0.006500125,0.067950726,-0.12995148,,,0,0.5,-0.5,,-0.000557268,0.001651497,0.9285%
2025/7/28 6:35,,0.01666975,0.074683785,-0.1391511,,,0,0.5,-0.5,,0.000282369,0.002974019,0.9568%
2025/7/28 6:40,,0.010801554,0.10727072,-0.12156433,,,0,0.5,-0.5,,-0.001237748,0.002385566,0.8330%
2025/7/28 6:45,,0.006203771,0.09678328,-0.13749576,,,0,0.5,-0.5,,-0.000754263,0.001812582,0.7576%
2025/7/28 6:50,,-0.005399764,0.115686536,-0.13396716,,,0,0.5,-0.5,,0.000635634,0.001814005,0.8211%
2025/7/28 6:55,,0.002519131,0.084172726,-0.13056976,,,0,0.5,-0.5,,-0.000604396,0.001260517,0.7607%
2025/7/28 7:00,,0.009142399,0.0690943,-0.12917823,,,0,0.5,-0.5,,0.000483516,0.00198061,0.8090%
2025/7/28 7:05,,-0.026453793,0.05993879,-0.14731652,,,0,0.5,-0.5,,-0.00143024,0.004117768,0.6660%
2025/7/28 7:10,,-0.01106292,0.037205577,-0.120539665,,,0,0.5,-0.5,,-0.000316763,0.001997328,0.6343%
2025/7/28 7:15,,-0.021674156,0.047938943,-0.13925856,,,0,0.5,-0.5,,-0.000218934,0.003430761,0.6124%
2025/7/28 7:20,,-0.00252682,0.104456425,-0.14412057,,,0,0.5,-0.5,,0.000390044,0.001428834,0.6514%
2025/7/28 7:25,,-0.012844384,0.049549222,-0.12526661,,,0,0.5,-0.5,,0.000566281,0.002306155,0.7081%
2025/7/28 7:30,,-0.006653905,0.08542466,-0.1280331,,,0,0.5,-0.5,,-0.000316428,0.001767762,0.6764%
2025/7/28 7:35,,0.003060699,0.0573138,-0.13172036,,,0,0.5,-0.5,,0.000955878,0.001171293,0.7720%
2025/7/28 7:40,,-0.009272575,0.06605935,-0.1398778,,,0,0.5,-0.5,,-0.000175493,0.002015432,0.7545%
2025/7/28 7:45,,0.000235319,0.06670153,-0.13402593,,,0,0.5,-0.5,,-0.00023882,0.000887596,0.7306%
2025/7/28 7:50,,0.007130742,0.0534575,-0.14093554,,,0,0.5,-0.5,,-0.000313609,0.001680677,0.6992%
2025/7/28 7:55,,0.010117292,0.03807521,-0.12568915,,,0,0.5,-0.5,,1.22E-05,0.001903942,0.7004%
2025/7/28 8:00,,0.006456137,0.08128095,-0.12874174,,,0,0.5,-0.5,,0.000724743,0.001721226,0.7729%
2025/7/28 8:05,,-0.021997333,0.05384779,-0.11208928,,,0,0.5,-0.5,,-0.000635783,0.003412047,0.7093%
2025/7/28 8:10,,-0.008867145,0.057165146,-0.12798208,,,0,0.5,-0.5,,3.35E-05,0.001871662,0.7127%
2025/7/28 8:15,,-0.003728271,0.054921985,-0.11262834,,,0,0.5,-0.5,,0.001123602,0.001173382,0.8251%
2025/7/28 8:20,,-0.02154994,0.060131907,-0.11628926,,,0,0.5,-0.5,,-2.50E-05,0.003408881,0.8226%
2025/7/28 8:25,,-0.004387915,0.065760374,-0.12256944,,,0,0.5,-0.5,,0.00049211,0.001353249,0.8718%
2025/7/28 8:30,,-0.002179086,0.053940296,-0.13979071,,,0,0.5,-0.5,,-0.000756327,0.0010706,0.7961%
2025/7/28 8:35,,-0.002812445,0.05889964,-0.14374775,,,0,0.5,-0.5,,0.00012701,0.001191637,0.8088%
2025/7/28 8:40,,-0.015483677,0.07128966,-0.14102715,,,0,0.5,-0.5,,-0.000368699,0.002814414,0.7720%
2025/7/28 8:45,,0.020241976,0.0699774,-0.14494914,,,0,0.5,-0.5,,0.000192528,0.003405344,0.7912%
2025/7/28 8:50,,0.006354213,0.05149603,-0.11861354,,,0,0.5,-0.5,,-0.000445421,0.001496587,0.7467%
2025/7/28 8:55,,0.007505417,0.07785857,-0.10582912,,,0,0.5,-0.5,,-0.000828479,0.001750967,0.6638%
2025/7/28 9:00,,0.001652002,0.04627502,-0.10991168,,,0,0.5,-0.5,,-0.001100931,0.000857216,0.5537%
2025/7/28 9:05,,-0.007682681,0.06773925,-0.12645638,,,0,0.5,-0.5,,0.000683324,0.001783639,0.6221%
2025/7/28 9:10,,0.012168765,0.08365393,-0.12694138,,,0,0.5,-0.5,,-1.10E-05,0.002431737,0.6210%
2025/7/28 9:15,,-0.014947951,0.040048957,-0.10496205,,,0,0.5,-0.5,,-0.000207597,0.002438389,0.6002%
2025/7/28 9:20,,-0.001717806,0.0720489,-0.12569958,,,0,0.5,-0.5,,-0.000448402,0.001073051,0.5554%
2025/7/28 9:25,,0.006392479,0.053805828,-0.114192486,,,0,0.5,-0.5,,-0.000595646,0.001499802,0.4958%
2025/7/28 9:30,,-0.013601422,0.0632844,-0.1402685,,,0,0.5,-0.5,,0.000233175,0.002532673,0.5191%
2025/7/28 9:35,,0.00016284,0.065335155,-0.13993227,,,0,0.5,-0.5,,-8.28E-05,0.000890903,0.5108%
2025/7/28 9:40,,0.008051038,0.06677115,-0.14083368,,,0,0.5,-0.5,,-0.00024737,0.001872723,0.4861%
2025/7/28 9:45,,0.009763241,0.06638241,-0.14284563,,,0,0.5,-0.5,,-4.69E-05,0.002087926,0.4814%
2025/7/28 9:50,,-0.005256236,0.080852866,-0.13960081,,,0,0.5,-0.5,,-3.49E-05,0.001608522,0.4779%
2025/7/28 9:55,,0.010711193,0.05619967,-0.12537193,,,0,0.5,-0.5,,0.000278359,0.002083724,0.5058%
2025/7/28 10:00,,0.02480352,0.07837975,-0.12864316,,,0,0.5,-0.5,,0.000271745,0.003960173,0.5329%
2025/7/28 10:05,,0.011990428,0.08166599,-0.13140595,,,0,0.5,-0.5,,-0.000534585,0.002413361,0.4795%
2025/7/28 10:10,,-0.016186774,0.05865121,-0.12045932,,,0,0.5,-0.5,,0.000418088,0.002754825,0.5213%
2025/7/28 10:15,,-0.006436229,0.07621741,-0.1201604,,,0,0.5,-0.5,,-0.000271442,0.001659084,0.4941%
2025/7/28 10:20,,-0.006904125,0.06776428,-0.12261146,,,0,0.5,-0.5,,0.000178681,0.001674785,0.5120%
2025/7/28 10:25,,0.005243182,0.036332726,-0.13530606,,,0,0.5,-0.5,,-4.86E-05,0.001327243,0.5072%
2025/7/28 10:30,,0.019684315,0.05872774,-0.12300438,,,0,0.5,-0.5,,-1.58E-05,0.003194213,0.5056%
2025/7/28 10:35,,-0.004641354,0.070099235,-0.1396665,,,0,0.5,-0.5,,0.000666842,0.001469144,0.5723%
2025/7/28 10:40,,0.01034081,0.05987501,-0.1350978,,,0,0.5,-0.5,,0.000585859,0.00209355,0.6308%
2025/7/28 10:45,,-0.022359014,0.082906485,-0.110170424,,,0,0.5,-0.5,,-0.000563451,0.003622802,0.5745%
2025/7/28 10:50,,-0.005677104,0.04589951,-0.12274259,,,0,0.5,-0.5,,0.000305891,0.001394242,0.6051%
2025/7/28 10:55,,0.007993579,0.058874607,-0.13300878,,,0,0.5,-0.5,,0.000251559,0.001791712,0.6302%
2025/7/28 11:00,,-0.012845874,0.085238576,-0.13102937,,,0,0.5,-0.5,,0.000466665,0.00253853,0.6769%
2025/7/28 11:05,,-0.00165087,0.05398643,-0.12825489,,,0,0.5,-0.5,,-0.00078916,0.000966161,0.5980%
2025/7/28 11:10,,-0.015935957,0.070480704,-0.14204443,,,0,0.5,-0.5,,0.00028825,0.002868731,0.6268%
2025/7/28 11:15,,-0.010495067,0.07496226,-0.123321176,,,0,0.5,-0.5,,-0.000104598,0.002161705,0.6164%
2025/7/28 11:20,,-0.00062871,0.07342887,-0.14355129,,,0,0.5,-0.5,,-3.27E-05,0.001008824,0.6131%
2025/7/28 11:25,,0.006658554,0.07265067,-0.1415602,,,0,0.5,-0.5,,0.000188356,0.001738945,0.6319%
2025/7/28 11:30,,-0.02247858,0.08433163,-0.14569002,,,0,0.5,-0.5,,-0.000634331,0.003768378,0.5685%
2025/7/28 11:35,,0.010777354,0.057617545,-0.14045244,,,0,0.5,-0.5,,0.000188651,0.00215226,0.5874%
2025/7/28 11:40,,-0.005609095,0.06933308,-0.12419897,,,0,0.5,-0.5,,-0.000149126,0.001530313,0.5724%
2025/7/28 11:45,,0.013601542,0.07508695,-0.14064592,,,0,0.5,-0.5,,4.87E-05,0.002604207,0.5773%
2025/7/28 11:50,,-0.017103016,0.06672764,-0.12353426,,,0,0.5,-0.5,,9.88E-05,0.00292616,0.5872%
2025/7/28 11:55,,0.002164602,0.06376314,-0.1266343,,,0,0.5,-0.5,,0.000112433,0.001081927,0.5984%
2025/7/28 12:00,,-0.005948961,0.08248317,-0.130512,,,0,0.5,-0.5,,0.000520695,0.001672101,0.6505%
2025/7/28 12:05,,-0.009718955,0.06598449,-0.12951833,,,0,0.5,-0.5,,0.000394251,0.002034192,0.6899%
2025/7/28 12:10,,0.029058695,0.06496811,-0.13228834,,,0,0.5,-0.5,,-0.000701918,0.004416285,0.6197%
2025/7/28 12:15,,0.008497477,0.0626353,-0.14308727,,,0,0.5,-0.5,,-0.000189258,0.00191079,0.6008%
2025/7/28 12:20,,-0.0216887,0.08472705,-0.12662697,,,0,0.5,-0.5,,0.000202254,0.003607898,0.6210%
2025/7/28 12:25,,0.003525257,0.05852151,-0.12434906,,,0,0.5,-0.5,,-0.000521412,0.001210215,0.5689%
2025/7/28 12:30,,0.003363133,0.055084944,-0.12502742,,,0,0.5,-0.5,,-0.000781008,0.001172167,0.4908%
2025/7/28 12:35,,-0.001645565,0.07995772,-0.109540224,,,0,0.5,-0.5,,-0.000159546,0.001055538,0.4748%
2025/7/28 12:40,,0.022572637,0.065449476,-0.12975842,,,0,0.5,-0.5,,-0.001492853,0.003612711,0.3256%
2025/7/28 12:45,,0.018815756,0.07917237,-0.11891961,,,0,0.5,-0.5,,0.000667184,0.003194949,0.3923%
2025/7/28 12:50,,0.008468866,0.09691787,-0.1210525,,,0,0.5,-0.5,,-0.001049695,0.00203531,0.2873%
2025/7/28 12:55,,0.014591455,0.08644462,-0.14406008,,,0,0.5,-0.5,,-0.000761745,0.002805294,0.2111%
2025/7/28 13:00,,-0.005001307,0.06972599,-0.12934768,,,0,0.5,-0.5,,0.000979023,0.001475638,0.3090%
2025/7/28 13:05,,0.002835035,0.07728779,-0.1383419,,,0,0.5,-0.5,,0.000262656,0.001285189,0.3353%
2025/7/28 13:10,,-0.010284603,0.06227672,-0.1356821,,,0,0.5,-0.5,,0.000761417,0.002102939,0.4114%
2025/7/28 13:15,,0.005542278,0.084952,-0.14052802,,,0,0.5,-0.5,,-0.000275275,0.001671284,0.3839%
2025/7/28 13:20,,-0.009281516,0.056162953,-0.12913525,,,0,0.5,-0.5,,-0.000501605,0.001920636,0.3338%
2025/7/28 13:25,,0.004093051,0.07593608,-0.16380781,,,0,0.5,-0.5,,0.000951897,0.001519619,0.4289%
2025/7/28 13:30,,0.006801605,0.09560144,-0.13902026,,,0,0.5,-0.5,,-0.000789809,0.001884332,0.3500%
2025/7/28 13:35,,-0.009115338,0.097741604,-0.13509113,,,0,0.5,-0.5,,0.001046733,0.002168094,0.4546%
2025/7/28 13:40,,-0.005158484,0.07205081,-0.14232081,,,0,0.5,-0.5,,-0.001130666,0.001553503,0.3416%
2025/7/28 13:45,,-0.000823736,0.0555017,-0.12650692,,,0,0.5,-0.5,,0.000155519,0.000867423,0.3571%
2025/7/28 13:50,,-0.013679802,0.06409943,-0.146335,,,0,0.5,-0.5,,-0.000439632,0.002568066,0.3132%
2025/7/28 13:55,,-0.015758336,0.082539916,-0.13979721,,,0,0.5,-0.5,,0.00089445,0.00291089,0.4026%
2025/7/28 14:00,,-0.014853179,0.0957886,-0.1334452,,,0,0.5,-0.5,,0.000375553,0.0028565,0.4402%
2025/7/28 14:05,,0.004424691,0.07909274,-0.13110453,,,0,0.5,-0.5,,0.000720938,0.001466501,0.5122%
2025/7/28 14:10,,0.01948607,0.07327175,-0.13111377,,,0,0.5,-0.5,,-0.000493071,0.003284303,0.4629%
2025/7/28 14:15,,-0.006385624,0.07007456,-0.12322968,,,0,0.5,-0.5,,-0.000962488,0.001626889,0.3667%
2025/7/28 14:20,,0.029351234,0.08192229,-0.14165556,,,0,0.5,-0.5,,-0.002168763,0.00458541,0.1498%
2025/7/28 14:25,,0.002812743,0.075146675,-0.13965923,,,0,0.5,-0.5,,0.000258053,0.001274248,0.1756%
2025/7/28 14:30,,0.008739471,0.060483336,-0.124120414,,,0,0.5,-0.5,,0.000650908,0.001862396,0.2407%
2025/7/28 14:35,,0.015266895,0.062567115,-0.12598228,,,0,0.5,-0.5,,-0.000520619,0.002684015,0.1887%
2025/7/28 14:40,,0.006776094,0.07601905,-0.12831497,,,0,0.5,-0.5,,0.000957377,0.001727803,0.2844%
2025/7/28 14:45,,0.007544756,0.07837796,-0.13245171,,,0,0.5,-0.5,,-0.000703355,0.001850628,0.2141%
2025/7/28 14:50,,0.00636816,0.06818271,-0.14073837,,,0,0.5,-0.5,,1.32E-06,0.001673816,0.2142%
2025/7/28 14:55,,-0.005886912,0.05863738,-0.1274482,,,0,0.5,-0.5,,-0.00023179,0.001512042,0.1910%
2025/7/28 15:00,,0.002848387,0.07009292,-0.14110416,,,0,0.5,-0.5,,-0.000468635,0.001253544,0.1441%
2025/7/28 15:05,,-0.00780648,0.07209957,-0.13185352,,,0,0.5,-0.5,,0.000341184,0.001843402,0.1783%
2025/7/28 15:10,,-0.004065156,0.056281447,-0.12407917,,,0,0.5,-0.5,,0.001504614,0.00126236,0.3287%
2025/7/28 15:15,,0.019965172,0.0702883,-0.111551404,,,0,0.5,-0.5,,0.001652797,0.003258071,0.4940%
2025/7/28 15:20,,0.02358365,0.06346238,-0.14189053,,,0,0.5,-0.5,,-0.001067329,0.003767036,0.3873%
2025/7/28 15:25,,-0.001977146,0.05976367,-0.11827159,,,0,0.5,-0.5,,0.000416607,0.001006261,0.4289%
2025/7/28 15:30,,0.009728074,0.06373668,-0.10016936,,,0,0.5,-0.5,,0.000159625,0.001920811,0.4449%
2025/7/28 15:35,,0.014438272,0.06337595,-0.13121223,,,0,0.5,-0.5,,0.000303912,0.002604938,0.4753%
2025/7/28 15:40,,0.003019452,0.0784148,-0.14506865,,,0,0.5,-0.5,,0.00059298,0.001337754,0.5346%
2025/7/28 15:45,,0.010351658,0.07072961,-0.13773298,,,0,0.5,-0.5,,9.60E-05,0.002168543,0.5442%
2025/7/28 15:50,,0.006606937,0.0690881,-0.154383,,,0,0.5,-0.5,,0.000518531,0.001755584,0.5960%
2025/7/28 15:55,,-0.007925332,0.08262348,-0.16940278,,,0,0.5,-0.5,,0.001285149,0.002050016,0.7246%
2025/7/28 16:00,,0.008108616,0.09049046,-0.123384595,,,0,0.5,-0.5,,0.000351238,0.001960798,0.7597%
2025/7/28 16:05,,-0.006599784,0.06902897,-0.14407504,,,0,0.5,-0.5,,-0.001415029,0.001718836,0.6182%
2025/7/28 16:10,,-0.007909775,0.074915886,-0.16088176,,,0,0.5,-0.5,,0.000220827,0.001972885,0.6403%
2025/7/28 16:15,,-0.009934485,0.05354309,-0.13417989,,,0,0.5,-0.5,,-0.00042046,0.002002741,0.5982%
2025/7/28 16:20,,0.023732305,0.08444691,-0.13964349,,,0,0.5,-0.5,,0.001101779,0.003902424,0.7084%
2025/7/28 16:25,,0.011478901,0.08078301,-0.13877505,,,0,0.5,-0.5,,0.000676042,0.002370587,0.7760%
2025/7/28 16:30,,0.017751694,0.09334648,-0.13251805,,,0,0.5,-0.5,,0.000399926,0.003195265,0.8160%
2025/7/28 16:35,,0.027064562,0.07176638,-0.1314978,,,0,0.5,-0.5,,-0.000448605,0.004208748,0.7711%
2025/7/28 16:40,,0.018973708,0.06862581,-0.14958918,,,0,0.5,-0.5,,-0.000531282,0.003257307,0.7180%
2025/7/28 16:45,,0.002442122,0.06820929,-0.13716364,,,0,0.5,-0.5,,-4.26E-05,0.001178792,0.7137%
2025/7/28 16:50,,0.006594181,0.090020895,-0.12730312,,,0,0.5,-0.5,,0.000578229,0.001785246,0.7716%
2025/7/28 16:55,,-0.008329034,0.079550624,-0.14618397,,,0,0.5,-0.5,,-0.000934889,0.002001382,0.6781%
2025/7/28 17:00,,0.010834456,0.06253123,-0.15459973,,,0,0.5,-0.5,,-0.000227591,0.002237264,0.6553%
2025/7/28 17:05,,0.004675746,0.09421134,-0.15504867,,,0,0.5,-0.5,,-0.00147984,0.001669831,0.5073%
2025/7/28 17:10,,-0.012858808,0.08917856,-0.13941586,,,0,0.5,-0.5,,-0.000784614,0.00259246,0.4289%
2025/7/28 17:15,,0.002645612,0.07234204,-0.14377671,,,0,0.5,-0.5,,-2.65E-05,0.001251193,0.4262%
2025/7/28 17:20,,0.01665032,0.077762365,-0.13068825,,,0,0.5,-0.5,,0.001304059,0.002960784,0.5566%
2025/7/28 17:25,,0.016489983,0.09078157,-0.12804794,,,0,0.5,-0.5,,0.000857443,0.003009424,0.6424%
2025/7/28 17:30,,-0.006513357,0.08781147,-0.14634216,,,0,0.5,-0.5,,0.000825079,0.001827765,0.7249%
2025/7/28 17:35,,0.013239384,0.08752334,-0.14589298,,,0,0.5,-0.5,,-0.000234169,0.002651735,0.7015%
2025/7/28 17:40,,0.006930947,0.081700325,-0.13497704,,,0,0.5,-0.5,,-0.00010035,0.001803605,0.6914%
2025/7/28 17:45,,-0.010263324,0.07941306,-0.15213686,,,0,0.5,-0.5,,-0.001183919,0.002258972,0.5730%
2025/7/28 17:50,,0.008310437,0.07819426,-0.1496166,,,0,0.5,-0.5,,-0.000506927,0.002002851,0.5223%
2025/7/28 17:55,,-0.014795125,0.059596896,-0.14087176,,,0,0.5,-0.5,,-0.000296747,0.002659626,0.4927%
