signal_time,return,diff,pnl
1753532100,-0.000330138,0.001303094,-0.0717%
1753532400,0.00051777,0.002453701,-0.0199%
1753532700,-0.000221268,0.00103978,-0.0420%
1753533000,0.000148129,0.001826704,-0.0272%
1753533300,0.000165542,0.004057953,-0.0107%
1753533600,0.000196421,0.003009734,0.0090%
1753533900,3.38E-05,0.001047522,0.0124%
1753534200,-0.000436374,0.001195969,-0.0313%
1753534500,6.71E-05,0.002013479,-0.0246%
1753534800,0.000549294,0.001395681,0.0304%
1753535100,0.000581336,0.003096862,0.0885%
1753535400,0.000353777,0.002903766,0.1239%
1753535700,0.000448257,0.001358985,0.1687%
1753536000,-0.000515448,0.001989207,0.1172%
1753536300,8.80E-06,0.002779964,0.1180%
1753536600,-0.00023498,0.002016193,0.0945%
1753536900,3.71E-05,0.002456337,0.0983%
1753537200,0.000151461,0.003554103,0.1134%
1753537500,0.000144022,0.002179297,0.1278%
1753537800,-0.000168274,0.004500826,0.1110%
1753538100,-5.36E-05,0.001156602,0.1056%
1753538400,0.000351164,0.001973742,0.1407%
1753538700,-0.000105047,0.003350908,0.1302%
1753539000,-0.000333764,0.00257141,0.0969%
1753539300,-4.43E-05,0.001452977,0.0924%
1753539600,-9.64E-06,0.001697978,0.0915%
1753539900,-0.000569022,0.003097546,0.0346%
1753540200,0.000101132,0.001369451,0.0447%
1753540500,6.95E-05,0.003850641,0.0516%
1753540800,0.000304431,0.001675019,0.0821%
1753541100,0.000106045,0.001410341,0.0927%
1753541400,0.000220137,0.003270904,0.1147%
1753541700,5.95E-05,0.002859568,0.1206%
1753542000,0.000172762,0.001391743,0.1379%
1753542300,-0.000211252,0.002492612,0.1168%
1753542600,-0.00033787,0.001905431,0.0830%
1753542900,-0.000647806,0.002723945,0.0182%
1753543200,-0.000142017,0.003481469,0.0040%
1753543500,-0.00053989,0.002398986,-0.0500%
1753543800,0.000286665,0.002103412,-0.0213%
1753544100,-0.000119263,0.004083563,-0.0332%
1753544400,0.00050743,0.001702788,0.0175%
1753544700,-0.000269868,0.001649752,-0.0095%
1753545000,0.000774005,0.001307005,0.0679%
1753545300,-0.000485354,0.003570094,0.0194%
1753545600,5.39E-05,0.003048737,0.0248%
1753545900,-0.000397058,0.002263082,-0.0149%
1753546200,0.000485216,0.002279161,0.0336%
1753546500,9.76E-05,0.00195756,0.0434%
1753546800,-0.000333009,0.001658091,0.0101%
1753547100,0.000241869,0.002877623,0.0342%
1753547400,-0.000146785,0.002114224,0.0196%
1753547700,2.94E-05,0.002582394,0.0225%
1753548000,0.00038142,0.001671029,0.0606%
1753548300,0.000130111,0.002851377,0.0737%
1753548600,-0.000237364,0.001648498,0.0499%
1753548900,0.000113371,0.001753564,0.0613%
1753549200,0.000444154,0.001757107,0.1057%
1753549500,0.000918522,0.001213961,0.1975%
1753549800,-0.000143699,0.001532082,0.1832%
1753550100,0.000332813,0.00229397,0.2164%
1753550400,4.79E-05,0.001323606,0.2212%
1753550700,-0.0002054,0.001308533,0.2007%
1753551000,0.000200302,0.002647769,0.2207%
1753551300,-4.33E-05,0.002724982,0.2164%
1753551600,0.000119592,0.001203629,0.2283%
1753551900,0.000105344,0.000957014,0.2389%
1753552200,3.31E-05,0.00336997,0.2422%
1753552500,-0.000125909,0.000894497,0.2296%
1753552800,-1.03E-05,0.002177145,0.2286%
1753553100,-0.000253586,0.00109874,0.2032%
1753553400,-2.53E-05,0.002518757,0.2007%
1753553700,-0.000388156,0.001029969,0.1619%
1753554000,0.000531766,0.001743521,0.2150%
1753554300,0.000206331,0.001652053,0.2357%
1753554600,3.69E-05,0.002102548,0.2394%
1753554900,0.000370765,0.000978201,0.2764%
1753555200,0.000440412,0.00315886,0.3205%
1753555500,-5.50E-05,0.002124845,0.3150%
1753555800,-0.000374134,0.001894894,0.2776%
1753556100,0.000457033,0.001412048,0.3233%
1753556400,-6.85E-05,0.001591505,0.3164%
1753556700,-0.00014327,0.003777085,0.3021%
1753557000,0.000261421,0.004290004,0.3282%
1753557300,5.14E-05,0.001596704,0.3334%
1753557600,0.0001357,0.002417186,0.3469%
1753557900,0.000109358,0.002137155,0.3579%
1753558200,-0.000269304,0.001999049,0.3310%
1753558500,-8.95E-05,0.001512996,0.3220%
1753558800,7.53E-05,0.002290043,0.3295%
1753559100,0.00014211,0.00293892,0.3437%
1753559400,0.0001567,0.004433299,0.3594%
1753559700,0.000118468,0.005264899,0.3713%
1753560000,-9.76E-05,0.00306798,0.3615%
1753560300,-0.000210821,0.002670305,0.3404%
1753560600,5.17E-05,0.000971953,0.3456%
1753560900,2.45E-05,0.001834036,0.3480%
1753561200,-4.23E-05,0.002220188,0.3438%
1753561500,-0.000273708,0.001969956,0.3164%
1753561800,0.000132667,0.002269748,0.3297%
1753562100,-2.03E-05,0.002760126,0.3277%
1753562400,5.51E-05,0.001073076,0.3332%
1753562700,-0.000119241,0.001335303,0.3213%
1753563000,-0.000111643,0.002520692,0.3101%
1753563300,-4.74E-05,0.001558462,0.3054%
1753563600,0.000268016,0.001273396,0.3322%
1753563900,0.000348529,0.000880174,0.3670%
1753564200,-0.000324114,0.001838345,0.3346%
1753564500,7.87E-05,0.003706317,0.3425%
1753564800,3.77E-05,0.000830451,0.3462%
1753565100,-8.20E-05,0.001482673,0.3380%
1753565400,0.000284315,0.001108444,0.3665%
1753565700,-4.36E-05,0.001179766,0.3621%
1753566000,-0.000180155,0.001640862,0.3441%
1753566300,0.000340543,0.001471719,0.3781%
1753566600,8.04E-05,0.001739348,0.3862%
1753566900,0.000285046,0.001292068,0.4147%
1753567200,-2.36E-05,0.004559622,0.4123%
1753567500,2.59E-05,0.001621915,0.4149%
1753567800,4.70E-05,0.002586295,0.4196%
1753568100,0.001300041,0.001940633,0.5496%
1753568400,0.001275409,0.002419332,0.6772%
1753568700,-0.002142979,0.002572857,0.4629%
1753569000,0.000407321,0.002320103,0.5036%
1753569300,0.00025946,0.004291457,0.5296%
1753569600,0.000336786,0.001892758,0.5632%
1753569900,0.000105353,0.001057309,0.5738%
1753570200,-0.00025991,0.001149959,0.5478%
1753570500,0.000206231,0.001003654,0.5684%
1753570800,0.00065576,0.002392995,0.6340%
1753571100,-0.000385555,0.001338926,0.5954%
1753571400,0.000106015,0.001199527,0.6060%
1753571700,-0.000123775,0.000863423,0.5936%
1753572000,-0.000551176,0.001617722,0.5385%
1753572300,-0.000177626,0.002788844,0.5208%
1753572600,-0.000392918,0.001274627,0.4815%
1753572900,0.000132683,0.001390584,0.4947%
1753573200,-6.53E-05,0.003428943,0.4882%
1753573500,-0.00012321,0.001805467,0.4759%
1753573800,-0.000288947,0.002276904,0.4470%
1753574100,0.000419097,0.000746841,0.4889%
1753574400,-0.000354865,0.00330944,0.4534%
1753574700,-0.000408439,0.003001514,0.4126%
1753575000,-0.000268226,0.001747483,0.3857%
1753575300,0.000496854,0.001391069,0.4354%
1753575600,-0.000295047,0.002029762,0.4059%
1753575900,-0.000371678,0.001604021,0.3688%
1753576200,0.000812075,0.001233737,0.4500%
1753576500,-3.42E-05,0.002832481,0.4465%
1753576800,-0.000133729,0.000875826,0.4332%
1753577100,0.000257287,0.001310412,0.4589%
1753577400,0.000411482,0.001979482,0.5001%
1753577700,0.000119999,0.001153039,0.5121%
1753578000,-9.93E-05,0.002305627,0.5021%
1753578300,0.00038381,0.004309177,0.5405%
1753578600,0.000458704,0.003661475,0.5864%
1753578900,-7.58E-05,0.002913807,0.5788%
1753579200,-0.000241767,0.002979376,0.5546%
1753579500,-0.000654574,0.003278428,0.4892%
1753579800,0.000128577,0.002955252,0.5020%
1753580100,-0.000196262,0.002524536,0.4824%
1753580400,-0.000170339,0.004224004,0.4654%
1753580700,-0.000247091,0.001412475,0.4407%
1753581000,-0.000321052,0.003000856,0.4085%
1753581300,-0.000144572,0.001436812,0.3941%
1753581600,0.000298804,0.002567413,0.4240%
1753581900,0.000313306,0.001932869,0.4553%
1753582200,0.000588759,0.001575556,0.5142%
1753582500,0.000124561,0.001623247,0.5266%
1753582800,-0.000354479,0.001348198,0.4912%
1753583100,0.00023346,0.001175873,0.5145%
1753583400,0.000241781,0.003258181,0.5387%
1753583700,4.90E-05,0.00266927,0.5436%
1753584000,-0.000250186,0.001086984,0.5186%
1753584300,-0.000193515,0.002050328,0.4992%
1753584600,0.000692287,0.001982783,0.5685%
1753584900,-0.000335143,0.003076449,0.5349%
1753585200,-0.000467517,0.003501679,0.4882%
1753585500,0.000731197,0.001531718,0.5613%
1753585800,5.23E-05,0.002123213,0.5665%
1753586100,0.000307737,0.001927672,0.5973%
1753586400,-0.000234246,0.001215268,0.5739%
1753586700,-0.000480788,0.001163721,0.5258%
1753587000,-0.000259179,0.002452052,0.4999%
1753587300,-0.00021432,0.000965007,0.4785%
1753587600,-0.000110661,0.004400365,0.4674%
1753587900,0.000184063,0.001786064,0.4858%
1753588200,-0.000897611,0.001476958,0.3960%
1753588500,0.000156186,0.000862217,0.4117%
1753588800,-4.93E-05,0.001437661,0.4067%
1753589100,0.000553225,0.001074254,0.4621%
1753589400,-0.000200776,0.002298633,0.4420%
1753589700,0.000306564,0.000879703,0.4726%
1753590000,9.63E-05,0.001722041,0.4823%
1753590300,1.49E-05,0.002593138,0.4838%
1753590600,0.000199412,0.002311275,0.5037%
1753590900,6.49E-05,0.000906654,0.5102%
1753591200,0.000134727,0.003229816,0.5237%
1753591500,0.000222453,0.003706125,0.5459%
1753591800,-1.59E-05,0.001061397,0.5443%
1753592100,-6.52E-05,0.001309014,0.5378%
1753592400,-0.000347468,0.000945119,0.5031%
1753592700,0.000105178,0.002226522,0.5136%
1753593000,-0.000164705,0.004064328,0.4971%
1753593300,0.000585942,0.001612575,0.5557%
1753593600,0.000385449,0.001344751,0.5942%
1753593900,-0.000887846,0.002102573,0.5055%
1753594200,-0.000388921,0.003536525,0.4666%
1753594500,-2.27E-05,0.0028853,0.4643%
1753594800,-0.000310266,0.00323475,0.4333%
1753595100,0.000285923,0.001491921,0.4619%
1753595400,0.000310648,0.00158441,0.4929%
1753595700,-5.03E-05,0.0023933,0.4879%
1753596000,-0.000447037,0.00128002,0.4432%
1753596300,-0.000113665,0.002874966,0.4318%
1753596600,0.000106265,0.003529489,0.4425%
1753596900,-1.21E-06,0.003167067,0.4423%
1753597200,-0.000104557,0.001421414,0.4319%
1753597500,0.000242838,0.001726094,0.4562%
1753597800,-4.20E-05,0.002259763,0.4520%
1753598100,-0.000434443,0.000834297,0.4085%
1753598400,0.000144329,0.002190329,0.4229%
1753598700,0.000347275,0.001945575,0.4577%
1753599000,-0.000239396,0.002087142,0.4337%
1753599300,0.000181416,0.002466788,0.4519%
1753599600,4.60E-05,0.001023078,0.4565%
1753599900,-0.000802743,0.000733046,0.3762%
1753600200,0.000377398,0.001680904,0.4139%
1753600500,-0.000343898,0.001717818,0.3796%
1753600800,-5.53E-05,0.001776895,0.3740%
1753601100,-0.000498725,0.001094674,0.3241%
1753601400,-0.000188464,0.002642914,0.3053%
1753601700,-0.000284379,0.002398796,0.2769%
1753602000,0.000186328,0.000911995,0.2955%
1753602300,-0.000200705,0.003389936,0.2754%
1753602600,-1.10E-05,0.001422248,0.2743%
1753602900,0.000632717,0.00126025,0.3376%
1753603200,-0.000277261,0.001034724,0.3099%
1753603500,0.000360712,0.000787866,0.3459%
1753603800,0.000320464,0.001643146,0.3780%
1753604100,7.83E-05,0.003959697,0.3858%
1753604400,0.00030917,0.000996678,0.4167%
1753604700,8.89E-05,0.002292889,0.4256%
1753605000,0.000155674,0.001730046,0.4412%
1753605300,-0.000268627,0.001518635,0.4143%
1753605600,0.000399093,0.003537417,0.4542%
1753605900,-0.000341309,0.002090039,0.4201%
1753606200,8.92E-05,0.001021757,0.4290%
1753606500,-0.000291374,0.00358576,0.3999%
1753606800,-0.000600318,0.001693122,0.3399%
1753607100,-0.000387838,0.001292134,0.3011%
1753607400,-1.85E-05,0.000984402,0.2992%
1753607700,0.000215881,0.003092743,0.3208%
1753608000,-0.000580531,0.002226573,0.2628%
1753608300,3.75E-05,0.002389035,0.2665%
1753608600,-0.000323423,0.000970069,0.2342%
1753608900,0.000951079,0.001557838,0.3293%
1753609200,-0.000158365,0.002610199,0.3134%
1753609500,0.000208048,0.001358778,0.3342%
1753609800,-0.000295541,0.00130704,0.3047%
1753610100,0.001092248,0.000947303,0.4139%
1753610400,0.00065792,0.001606622,0.4797%
1753610700,-5.39E-05,0.003287785,0.4743%
1753611000,0.000642895,0.003515203,0.5386%
1753611300,0.000667031,0.001889863,0.6053%
1753611600,2.00E-06,0.00214488,0.6055%
1753611900,0.000135586,0.002077406,0.6191%
1753612200,-3.59E-05,0.002436125,0.6155%
1753612500,0.000919473,0.003248647,0.7074%
1753612800,0.000651612,0.00375022,0.7726%
1753613100,0.000996063,0.000895144,0.8722%
1753613400,-0.000443237,0.002446245,0.8279%
1753613700,-0.000382991,0.002037527,0.7896%
1753614000,-0.000637304,0.001205096,0.7258%
1753614300,4.03E-05,0.002531415,0.7299%
1753614600,0.000920263,0.004466981,0.8219%
1753614900,-7.42E-05,0.004368752,0.8145%
1753615200,-0.000250113,0.001025094,0.7895%
1753615500,-0.000660965,0.002750058,0.7234%
1753615800,6.69E-05,0.001668597,0.7301%
1753616100,-0.000355255,0.002641843,0.6945%
1753616400,0.000682893,0.002138439,0.7628%
1753616700,0.000376167,0.001519219,0.8004%
1753617000,0.000282114,0.002216352,0.8286%
1753617300,0.000498181,0.001658641,0.8785%
1753617600,0.00109088,0.001307184,0.9876%
1753617900,0.000299664,0.001963451,1.0175%
1753618200,0.000277612,0.002420746,1.0453%
1753618500,-0.000586995,0.002863511,0.9866%
1753618800,0.000523239,0.001257105,1.0389%
1753619100,-0.000417044,0.001526715,0.9972%
1753619400,0.000289756,0.001995493,1.0262%
1753619700,-4.16E-05,0.001134108,1.0220%
1753620000,0.00056524,0.002208087,1.0785%
1753620300,0.000301429,0.001686759,1.1087%
1753620600,0.000708974,0.001587347,1.1796%
1753620900,-0.00030821,0.002040176,1.1488%
1753621200,-0.000185143,0.00117799,1.1303%
1753621500,-0.000522715,0.002309963,1.0780%
1753621800,-0.000202742,0.001280574,1.0577%
1753622100,0.000314357,0.002096982,1.0891%
1753622400,-0.000457356,0.000964615,1.0434%
1753622700,-2.66E-05,0.001633716,1.0407%
1753623000,0.00012753,0.001715117,1.0535%
1753623300,0.000702418,0.000929931,1.1237%
1753623600,-0.000280068,0.001760972,1.0957%
1753623900,0.000382814,0.00292631,1.1340%
1753624200,-0.000216947,0.000872502,1.1123%
1753624500,0.000486208,0.001088782,1.1609%
1753624800,-0.000515413,0.002397988,1.1094%
1753625100,0.000162713,0.001851795,1.1257%
1753625400,0.000424558,0.003017877,1.1681%
1753625700,-6.70E-05,0.001595337,1.1614%
1753626000,0.00046999,0.001220997,1.2084%
1753626300,-0.000140753,0.001441837,1.1944%
1753626600,-8.94E-05,0.001799958,1.1854%
1753626900,-0.000154383,0.001966321,1.1700%
1753627200,-0.000996752,0.003658004,1.0703%
1753627500,0.000760485,0.001952392,1.1463%
1753627800,0.000867876,0.003066551,1.2331%
1753628100,-4.89E-05,0.000847346,1.2282%
1753628400,0.000240037,0.004698346,1.2522%
1753628700,-0.000499672,0.001640639,1.2023%
1753629000,-0.00030966,0.001184804,1.1713%
1753629300,0.000213296,0.001615781,1.1926%
1753629600,0.000616243,0.002245985,1.2543%
1753629900,-0.000303538,0.005048746,1.2239%
1753630200,-0.000207587,0.002742398,1.2032%
1753630500,0.000447488,0.001573852,1.2479%
1753630800,-0.0001092,0.000922737,1.2370%
1753631100,-0.000111716,0.000927663,1.2258%
1753631400,0.000210807,0.001243797,1.2469%
1753631700,6.35E-05,0.000953199,1.2532%
1753632000,0.000216772,0.00232006,1.2749%
1753632300,-0.001301916,0.001773226,1.1447%
1753632600,0.000614393,0.001918743,1.2062%
1753632900,0.000450282,0.003087599,1.2512%
1753633200,-0.000157588,0.002315304,1.2354%
1753633500,5.61E-05,0.001851481,1.2410%
1753633800,-0.000232156,0.002730457,1.2178%
1753634100,-0.000674528,0.00318414,1.1504%
1753634400,-0.000242366,0.001122059,1.1261%
1753634700,-0.000353752,0.003151954,1.0908%
1753635000,-0.000330664,0.00126588,1.0577%
1753635300,4.25E-06,0.002450718,1.0581%
1753635600,0.001169184,0.002739712,1.1750%
1753635900,0.000330373,0.002128829,1.2081%
1753636200,0.0009551,0.001287541,1.3036%
1753636500,-0.000159003,0.001927778,1.2877%
1753636800,0.00046984,0.002764028,1.3347%
1753637100,0.000268409,0.002608894,1.3615%
1753637400,-0.000551722,0.001180759,1.3063%
1753637700,-0.000635415,0.001939952,1.2428%
1753638000,0.001065657,0.001194011,1.3494%
1753638300,0.000284056,0.002088531,1.3778%
1753638600,-0.00090396,0.001273264,1.2874%
1753638900,0.000556428,0.003063313,1.3430%
1753639200,4.06E-05,0.001391447,1.3471%
1753639500,-0.00046205,0.003059514,1.3009%
1753639800,-3.44E-05,0.002298738,1.2974%
1753640100,0.000830242,0.003815111,1.3805%
1753640400,0.001481113,0.002310696,1.5286%
1753640700,-0.000356975,0.002042823,1.4929%
1753641000,8.52E-05,0.001689328,1.5014%
1753641300,-0.000621669,0.001836844,1.4392%
1753641600,-0.000106021,0.001144655,1.4286%
1753641900,0.000152601,0.002694833,1.4439%
1753642200,-0.001741996,0.001863353,1.2697%
1753642500,-0.000144586,0.001356706,1.2552%
1753642800,-0.000637266,0.001568881,1.1915%
1753643100,0.001168812,0.00103783,1.3084%
1753643400,0.000211006,0.001590242,1.3295%
1753643700,-5.48E-05,0.001633802,1.3240%
1753644000,0.00012814,0.002917683,1.3368%
1753644300,-0.00019909,0.001116486,1.3169%
1753644600,0.000398581,0.004196786,1.3568%
1753644900,-0.000112622,0.001804756,1.3455%
1753645200,0.000101301,0.002575791,1.3556%
1753645500,-0.000292743,0.001647536,1.3264%
1753645800,-0.000142011,0.001412869,1.3122%
1753646100,8.76E-05,0.002125307,1.3209%
1753646400,0.00043366,0.001982209,1.3643%
1753646700,-0.000268728,0.001111957,1.3374%
1753647000,-0.000670259,0.002085779,1.2704%
1753647300,-0.000701574,0.002263244,1.2002%
1753647600,0.000120998,0.002156581,1.2123%
1753647900,-0.000119135,0.000904013,1.2004%
1753648200,-0.000173305,0.001649438,1.1831%
1753648500,0.000137214,0.00183274,1.1968%
1753648800,0.000372915,0.001004472,1.2341%
1753649100,-4.99E-05,0.001097509,1.2291%
1753649400,-0.000142555,0.002836033,1.2148%
1753649700,-0.000356054,0.001643737,1.1792%
1753650000,0.00016692,0.002423571,1.1959%
1753650300,0.000888756,0.001434185,1.2848%
1753650600,-0.000123638,0.001286754,1.2724%
1753650900,0.000324535,0.001750807,1.3049%
1753651200,-0.000131648,0.002111759,1.2917%
1753651500,0.000429843,0.001291635,1.3347%
1753651800,-8.45E-05,0.003601521,1.3263%
1753652100,0.000109825,0.001605262,1.3372%
1753652400,0.000388064,0.001846415,1.3761%
1753652700,-7.98E-05,0.001011055,1.3681%
1753653000,-0.000261333,0.001952378,1.3419%
1753653300,9.97E-05,0.001753571,1.3519%
1753653600,-0.000982029,0.001785898,1.2537%
1753653900,0.000255885,0.003628695,1.2793%
1753654200,-0.001449397,0.002879461,1.1344%
1753654500,-0.000887242,0.003670773,1.0456%
1753654800,0.000780586,0.004575888,1.1237%
1753655100,1.20E-05,0.00454185,1.1249%
1753655400,0.001490089,0.004209951,1.2739%
1753655700,0.00131869,0.001630276,1.4058%
1753656000,0.000105157,0.002619115,1.4163%
1753656300,0.000298352,0.000950641,1.4461%
1753656600,0.000720428,0.003039486,1.5182%
1753656900,-0.000323343,0.001533304,1.4858%
1753657200,0.000454546,0.003464586,1.5313%
1753657500,-0.000262041,0.002571307,1.5051%
1753657800,-0.00047263,0.00259365,1.4578%
1753658100,0.000562532,0.001096179,1.5141%
1753658400,0.001613947,0.002074907,1.6755%
1753658700,-0.000570116,0.002109614,1.6185%
1753659000,-0.000188112,0.001584978,1.5996%
1753659300,-0.00022869,0.00121354,1.5768%
1753659600,-0.000169306,0.001370325,1.5598%
1753659900,0.00030716,0.001295954,1.5906%
1753660200,0.00042247,0.001830885,1.6328%
1753660500,0.000176496,0.001571197,1.6505%
1753660800,-0.000389919,0.001699202,1.6115%
1753661100,-0.000480826,0.002459731,1.5634%
1753661400,0.000682167,0.001022939,1.6316%
1753661700,-0.001433203,0.003490493,1.4883%
1753662000,6.09E-05,0.00194776,1.4944%
1753662300,-0.001622384,0.001270967,1.3321%
1753662600,0.000279326,0.003159613,1.3601%
1753662900,-0.000947443,0.001255104,1.2653%
1753663200,-0.000505617,0.003042802,1.2148%
1753663500,1.76E-05,0.001921953,1.2165%
1753663800,0.000491803,0.000882854,1.2657%
1753664100,-0.000943475,0.002117547,1.1713%
1753664400,-8.74E-05,0.003242278,1.1626%
1753664700,3.46E-05,0.002978163,1.1661%
1753665000,-0.000551887,0.001733968,1.1109%
1753665300,0.000588029,0.000754173,1.1697%
1753665600,0.000867573,0.000932425,1.2564%
1753665900,0.000422765,0.000973523,1.2987%
1753666200,0.000298466,0.003014833,1.3286%
1753666500,8.56E-05,0.001792059,1.3371%
1753666800,0.00041236,0.001479885,1.3784%
1753667100,-0.000369713,0.00198827,1.3414%
1753667400,-0.000168529,0.003169372,1.3245%
1753667700,-0.000397181,0.001730136,1.2848%
1753668000,-0.000312305,0.004243028,1.2536%
1753668300,0.000330933,0.00273292,1.2867%
1753668600,0.000562833,0.001700417,1.3430%
1753668900,-0.001190009,0.00215452,1.2240%
1753669200,-0.000537553,0.003808863,1.1702%
1753669500,0.000138614,0.001186974,1.1841%
1753669800,0.003036922,0.002643812,1.4878%
1753670100,-0.002325904,0.002095761,1.2552%
1753670400,-0.001283427,0.001503876,1.1268%
1753670700,4.72E-05,0.001853765,1.1316%
1753671000,-0.001100779,0.001790621,1.0215%
1753671300,-0.000674988,0.001671089,0.9540%
1753671600,0.000179393,0.002822936,0.9719%
1753671900,-0.000296402,0.002535416,0.9423%
1753672200,-7.14E-05,0.002939409,0.9351%
1753672500,-0.001065841,0.00277881,0.8286%
1753672800,0.000391163,0.003371508,0.8677%
1753673100,-0.001244605,0.001790744,0.7432%
1753673400,-0.001613517,0.001626683,0.5819%
1753673700,-0.001567517,0.002055528,0.4251%
1753674000,-0.000790343,0.002861326,0.3461%
1753674300,0.000346045,0.001910229,0.3807%
1753674600,-0.000571752,0.002546569,0.3235%
1753674900,0.000877588,0.002788186,0.4113%
1753675200,7.96E-06,0.002062493,0.4121%
1753675500,-0.000239445,0.003227398,0.3881%
1753675800,0.000332816,0.001514599,0.4214%
1753676100,0.00045241,0.001312043,0.4666%
1753676400,-0.000636714,0.001328577,0.4030%
1753676700,0.001040527,0.000963451,0.5070%
1753677000,5.91E-06,0.003196944,0.5076%
1753677300,0.000780211,0.001573157,0.5856%
1753677600,0.001715771,0.001478358,0.7572%
1753677900,0.001075975,0.001471129,0.8648%
1753678200,-0.000678362,0.001716263,0.7970%
1753678500,-0.00057055,0.001472357,0.7399%
1753678800,0.000502722,0.001236636,0.7902%
1753679100,0.0019363,0.003597721,0.9838%
1753679400,0.001534036,0.001052017,1.1372%
1753679700,0.000438541,0.004398943,1.1811%
1753680000,0.000232439,0.001491977,1.2043%
1753680300,0.000906853,0.001333452,1.2950%
1753680600,-0.000952315,0.002385739,1.1998%
1753680900,-0.001097985,0.00136952,1.0900%
1753681200,0.000766089,0.002859705,1.1666%
1753681500,6.15E-05,0.002807165,1.1727%
1753681800,-0.001896967,0.00235325,0.9830%
1753682100,-0.000405531,0.001989295,0.9425%
1753682400,0.000456005,0.001656515,0.9881%
1753682700,0.000186523,0.002818038,1.0067%
1753683000,0.000235173,0.004059184,1.0302%
1753683300,-0.000504515,0.001702774,0.9798%
1753683600,-4.78E-05,0.002509596,0.9750%
1753683900,9.24E-05,0.002844719,0.9843%
1753684200,-0.000557268,0.001651497,0.9285%
1753684500,0.000282369,0.002974019,0.9568%
1753684800,-0.001237748,0.002385566,0.8330%
1753685100,-0.000754263,0.001812582,0.7576%
1753685400,0.000635634,0.001814005,0.8211%
1753685700,-0.000604396,0.001260517,0.7607%
1753686000,0.000483516,0.00198061,0.8090%
1753686300,-0.00143024,0.004117768,0.6660%
1753686600,-0.000316763,0.001997328,0.6343%
1753686900,-0.000218934,0.003430761,0.6124%
1753687200,0.000390044,0.001428834,0.6514%
1753687500,0.000566281,0.002306155,0.7081%
1753687800,-0.000316428,0.001767762,0.6764%
1753688100,0.000955878,0.001171293,0.7720%
1753688400,-0.000175493,0.002015432,0.7545%
1753688700,-0.00023882,0.000887596,0.7306%
1753689000,-0.000313609,0.001680677,0.6992%
1753689300,1.22E-05,0.001903942,0.7004%
1753689600,0.000724743,0.001721226,0.7729%
1753689900,-0.000635783,0.003412047,0.7093%
1753690200,3.35E-05,0.001871662,0.7127%
1753690500,0.001123602,0.001173382,0.8251%
1753690800,-2.50E-05,0.003408881,0.8226%
1753691100,0.00049211,0.001353249,0.8718%
1753691400,-0.000756327,0.0010706,0.7961%
1753691700,0.00012701,0.001191637,0.8088%
1753692000,-0.000368699,0.002814414,0.7720%
1753692300,0.000192528,0.003405344,0.7912%
1753692600,-0.000445421,0.001496587,0.7467%
1753692900,-0.000828479,0.001750967,0.6638%
1753693200,-0.001100931,0.000857216,0.5537%
1753693500,0.000683324,0.001783639,0.6221%
1753693800,-1.10E-05,0.002431737,0.6210%
1753694100,-0.000207597,0.002438389,0.6002%
1753694400,-0.000448402,0.001073051,0.5554%
1753694700,-0.000595646,0.001499802,0.4958%
1753695000,0.000233175,0.002532673,0.5191%
1753695300,-8.28E-05,0.000890903,0.5108%
1753695600,-0.00024737,0.001872723,0.4861%
1753695900,-4.69E-05,0.002087926,0.4814%
1753696200,-3.49E-05,0.001608522,0.4779%
1753696500,0.000278359,0.002083724,0.5058%
1753696800,0.000271745,0.003960173,0.5329%
1753697100,-0.000534585,0.002413361,0.4795%
1753697400,0.000418088,0.002754825,0.5213%
1753697700,-0.000271442,0.001659084,0.4941%
1753698000,0.000178681,0.001674785,0.5120%
1753698300,-4.86E-05,0.001327243,0.5072%
1753698600,-1.58E-05,0.003194213,0.5056%
1753698900,0.000666842,0.001469144,0.5723%
1753699200,0.000585859,0.00209355,0.6308%
1753699500,-0.000563451,0.003622802,0.5745%
1753699800,0.000305891,0.001394242,0.6051%
1753700100,0.000251559,0.001791712,0.6302%
1753700400,0.000466665,0.00253853,0.6769%
1753700700,-0.00078916,0.000966161,0.5980%
1753701000,0.00028825,0.002868731,0.6268%
1753701300,-0.000104598,0.002161705,0.6164%
1753701600,-3.27E-05,0.001008824,0.6131%
1753701900,0.000188356,0.001738945,0.6319%
1753702200,-0.000634331,0.003768378,0.5685%
1753702500,0.000188651,0.00215226,0.5874%
1753702800,-0.000149126,0.001530313,0.5724%
1753703100,4.87E-05,0.002604207,0.5773%
1753703400,9.88E-05,0.00292616,0.5872%
1753703700,0.000112433,0.001081927,0.5984%
1753704000,0.000520695,0.001672101,0.6505%
1753704300,0.000394251,0.002034192,0.6899%
1753704600,-0.000701918,0.004416285,0.6197%
1753704900,-0.000189258,0.00191079,0.6008%
1753705200,0.000202254,0.003607898,0.6210%
1753705500,-0.000521412,0.001210215,0.5689%
1753705800,-0.000781008,0.001172167,0.4908%
1753706100,-0.000159546,0.001055538,0.4748%
1753706400,-0.001492853,0.003612711,0.3256%
1753706700,0.000667184,0.003194949,0.3923%
1753707000,-0.001049695,0.00203531,0.2873%
1753707300,-0.000761745,0.002805294,0.2111%
1753707600,0.000979023,0.001475638,0.3090%
1753707900,0.000262656,0.001285189,0.3353%
1753708200,0.000761417,0.002102939,0.4114%
1753708500,-0.000275275,0.001671284,0.3839%
1753708800,-0.000501605,0.001920636,0.3338%
